protein_row_id,structure_unique_sequence_id,qc_review_mode,trusted_source_group,trusted_source_sampled_for_qc,trusted_source_qc_verdict,trusted_source_qc_issue_type,trusted_source_qc_sampling_stratum,trusted_source_qc_sampling_rate,trusted_source_origin_row_index
607,SEQ_7A12F881ABF8,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,606
610,SEQ_18016E6051D0,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,609
611,SEQ_12220C61AAC9,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,610
617,SEQ_82C8C3168875,trusted_source_population_reinstated,SYNBIP_DeepConnect,True,belongs,,SYNBIP_DeepConnect | cyclotide,20.0,616
621,SEQ_3F55D42EFA01,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,True,belongs_but_complex,belongs_but_complex,CyclicPepedia_CrossMapped | cyclotide,14.85,620
622,SEQ_C84B31AAB96B,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,621
623,SEQ_EFC68B9F6B97,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,622
624,SEQ_8E2BD9DCA260,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,True,belongs,,CyclicPepedia_CrossMapped | cyclotide,14.85,623
625,SEQ_1B939801B0DF,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,624
626,SEQ_E9236DACA490,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,625
627,SEQ_393EA4DFCAE3,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,626
628,SEQ_F56A19219226,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,627
630,SEQ_90D1C4AED090,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,629
631,SEQ_5B0D4CF40940,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,630
632,SEQ_6CB265A85862,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,631
633,SEQ_B89573A84BAC,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,632
636,SEQ_B745453A36B4,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,635
637,SEQ_B4ADE3B76FFC,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,636
640,SEQ_04BB8D94C64E,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,639
641,SEQ_56031A8A6037,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,640
642,SEQ_1DB23A26227E,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,True,belongs,,CyclicPepedia_CrossMapped | cyclotide,14.85,641
644,SEQ_B3174F4E1E02,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,643
648,SEQ_4A14002074AD,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,647
650,SEQ_B1629850F7DE,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,649
651,SEQ_0EDD325C2E27,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,650
657,SEQ_83105E341C5B,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,656
659,SEQ_CE44EFF47729,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,658
662,SEQ_BF0425006FF0,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,True,belongs,,CyclicPepedia_CrossMapped | cyclotide,14.85,661
663,SEQ_4D3C9BB68FEF,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,662
664,SEQ_C13C147C45F2,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,663
666,SEQ_B94EFF38D023,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,665
667,SEQ_74B149224CF8,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,666
668,SEQ_01D07BF52657,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,667
669,SEQ_D1392840BE11,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,668
670,SEQ_3F3FC86BDA22,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,669
671,SEQ_96D896023BA5,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,670
672,SEQ_6D408D676478,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,671
674,SEQ_20F75E489B9D,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,673
677,SEQ_B52F45B06D64,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,676
678,SEQ_ADBBDF6D94FD,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,677
679,SEQ_9D8B663D935A,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,True,belongs,,CyclicPepedia_CrossMapped | cyclotide,14.85,678
680,SEQ_FBA2674971D0,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,679
682,SEQ_A3A2B01515A1,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,681
683,SEQ_F51C1F9E7AA1,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,682
684,SEQ_4C833575B6E3,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,True,belongs,,CyclicPepedia_CrossMapped | cyclotide,14.85,683
686,SEQ_C254FD684E49,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,685
687,SEQ_A302C9EFAE01,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,686
688,SEQ_240717E245BB,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,687
689,SEQ_01D36627C958,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,688
691,SEQ_CD0309F2B2E9,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,690
692,SEQ_A6122E2D0128,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,True,belongs,,CyclicPepedia_CrossMapped | cyclotide,14.85,691
694,SEQ_0843E69AC193,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,693
696,SEQ_3B3F46A0FBF2,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,695
700,SEQ_89A1CC96090D,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,699
701,SEQ_EBAD19AA9AB6,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,True,belongs,,CyclicPepedia_CrossMapped | cyclotide,14.85,700
702,SEQ_9CEE63A14720,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,701
705,SEQ_7839AEF300F8,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,704
706,SEQ_0D790A35FFE4,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,705
710,SEQ_EFEC361AC42A,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,709
711,SEQ_8711CE809FA0,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,710
712,SEQ_7E2DC99AFBE0,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,True,belongs,,CyclicPepedia_CrossMapped | cyclotide,14.85,711
715,SEQ_27C32BF660E5,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,True,belongs,,CyclicPepedia_CrossMapped | cyclotide,14.85,714
716,SEQ_F9B7EA8A373E,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,715
721,SEQ_9166B01004EB,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,720
739,SEQ_7FA758C16451,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,True,belongs,,CyclicPepedia_CrossMapped | cyclotide,14.85,738
741,SEQ_B58D1DFD1031,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,True,belongs,,KNOTTIN_NATIVE_PDB | knottin,15.2,740
744,SEQ_B8BF9C235D5E,trusted_source_population_reinstated,SYNBIP_DeepConnect,True,belongs,,SYNBIP_DeepConnect | phdfingerdomain,50.0,743
747,SEQ_D5822BFCC919,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,746
748,SEQ_65847F4CB37C,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,747
749,SEQ_1AF9D7A48DBF,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,748
750,SEQ_1C3CC39E95EE,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,749
751,SEQ_7F2FE09C1801,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,750
752,SEQ_2058A4111A75,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,751
753,SEQ_79F9491B1A52,trusted_source_population_reinstated,SYNBIP_DeepConnect,True,belongs_but_complex,belongs_but_complex,SYNBIP_DeepConnect | obody,13.23,752
754,SEQ_F139CC9099D6,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,753
755,SEQ_F9B0E92F4C9C,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,754
758,SEQ_B159C3CE59CC,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,757
767,SEQ_CBCB32EA336B,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,766
768,SEQ_4038D4910B7B,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,767
770,SEQ_1EF961072754,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,769
771,SEQ_10992CD98709,trusted_source_population_reinstated,SYNBIP_DeepConnect,True,belongs,,SYNBIP_DeepConnect | betarolldomain,33.33,770
773,SEQ_5B89DC39C342,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,772
774,SEQ_28CC1EBFF4E7,trusted_source_population_reinstated,SYNBIP_DeepConnect,True,belongs,,SYNBIP_DeepConnect | betarolldomain,33.33,773
778,SEQ_805128E74BD6,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,777
782,SEQ_2D6FEBF34FF1,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,781
792,SEQ_BC65BACDE80C,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,791
793,SEQ_795C67A724FF,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,792
794,SEQ_7673B6D78C5A,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,793
795,SEQ_9F01A94B19AE,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,794
796,SEQ_51FA34256E08,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,795
797,SEQ_6CFF0E186956,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,796
798,SEQ_9B90F8FAF41C,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,797
799,SEQ_FAD5B01B8E06,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,True,belongs,,CyclicPepedia_CrossMapped | cyclotide,14.85,798
800,SEQ_524A957D4A12,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,799
801,SEQ_6B8B56FC68DB,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,800
803,SEQ_48944E97C39F,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,802
806,SEQ_E80F1D621BB6,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,805
807,SEQ_0B232BA3DDFB,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,True,belongs,,CyclicPepedia_CrossMapped | cyclotide,14.85,806
808,SEQ_9BFC4203E95B,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,807
811,SEQ_28859986F69C,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,810
812,SEQ_0A43980CF5AE,trusted_source_population_reinstated,SYNBIP_DeepConnect,True,belongs_but_complex,belongs_but_complex,SYNBIP_DeepConnect | obody,13.23,811
813,SEQ_186CCCEEDA61,trusted_source_population_reinstated,SYNBIP_DeepConnect,True,belongs_but_complex,belongs_but_complex,SYNBIP_DeepConnect | obody,13.23,812
814,SEQ_42BE4BF6BF77,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,813
815,SEQ_C612D4BF7354,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,814
816,SEQ_FCD99FBF569E,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,815
817,SEQ_55F744C11B3E,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,816
818,SEQ_224C55CC9B6E,trusted_source_population_reinstated,SYNBIP_DeepConnect,True,belongs,,SYNBIP_DeepConnect | adnectin,13.27,817
819,SEQ_25B85A2F7AB1,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,818
820,SEQ_2DC631FB1CC1,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,819
821,SEQ_37828D4A0148,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,820
822,SEQ_7C0A612910FE,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,821
823,SEQ_94CF318674D8,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,822
824,SEQ_6ED945768DF0,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,823
825,SEQ_7A1AA1689629,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,824
826,SEQ_2F552064CCD5,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,825
827,SEQ_5E5E6D17EC24,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,826
828,SEQ_364D84B2365B,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,827
829,SEQ_18D0CD9C3A55,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,828
830,SEQ_FF2B0F4D082F,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,829
831,SEQ_702AC68A5640,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,830
832,SEQ_8751B49E51BA,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,831
833,SEQ_4871D302BC97,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,832
834,SEQ_C365BDFC63B0,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,833
835,SEQ_DF68B50080F2,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,834
836,SEQ_EC7A123BA709,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,835
837,SEQ_76FC868863FE,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,836
838,SEQ_E7372BA6D171,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,837
839,SEQ_810C07F5034D,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,838
840,SEQ_FB4B64DD1424,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,839
841,SEQ_4C3A3658DC85,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,840
842,SEQ_F9FB27C5E3D3,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,841
843,SEQ_63E1E305E5E4,trusted_source_population_reinstated,SYNBIP_DeepConnect,True,belongs,,SYNBIP_DeepConnect | adnectin,13.27,842
844,SEQ_9F0B4A65A77E,trusted_source_population_reinstated,SYNBIP_DeepConnect,True,belongs,,SYNBIP_DeepConnect | adnectin,13.27,843
845,SEQ_DFF18B67E30D,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,844
846,SEQ_3551B36E537D,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,845
847,SEQ_0E2755DA4106,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,846
848,SEQ_4F0DCC408F04,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,847
849,SEQ_74EB9E4B7BAE,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,848
850,SEQ_93AFD11B58DA,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,849
851,SEQ_078EDC37C3D4,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,True,belongs,,CyclicPepedia_CrossMapped | cyclotide,14.85,850
857,SEQ_0755D0366345,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,856
858,SEQ_0EF2F868BAF4,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,857
859,SEQ_44A066738C02,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,858
860,SEQ_7F1096485513,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,859
861,SEQ_30E71A87FFD5,trusted_source_population_reinstated,SYNBIP_DeepConnect,True,belongs,,SYNBIP_DeepConnect | adnectin,13.27,860
862,SEQ_2C11557317A0,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,861
863,SEQ_890734E64965,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,862
864,SEQ_4CCBBF836678,trusted_source_population_reinstated,SYNBIP_DeepConnect,True,belongs,,SYNBIP_DeepConnect | adnectin,13.27,863
865,SEQ_9AC1982D3891,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,864
866,SEQ_439123450DAA,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,865
867,SEQ_3DE792DCE425,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,866
868,SEQ_2ABEBB512F26,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,867
869,SEQ_A6F0AF641FAE,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,868
870,SEQ_AE192D49DCBF,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,869
873,SEQ_148186D790D0,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,872
874,SEQ_6DE870EBD328,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,873
875,SEQ_071A6A4043C4,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,874
876,SEQ_E5FD241F46E4,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,875
877,SEQ_8A194D329CDE,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,876
878,SEQ_58325E8770EF,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,877
879,SEQ_06A54437B0A9,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,True,belongs,,CyclicPepedia_CrossMapped | cyclotide,14.85,878
880,SEQ_88EE7036C559,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,879
881,SEQ_BCE65E06EA7D,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,880
882,SEQ_E5115A01176E,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,881
883,SEQ_DB2AAF80DE89,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,882
884,SEQ_0E2C7101273C,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,883
885,SEQ_5B85EA5DD96D,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,884
886,SEQ_0E0F43016412,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,885
887,SEQ_54AB7386FB24,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,886
888,SEQ_DEF459E49447,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,887
890,SEQ_B8B2DBD89493,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,889
891,SEQ_D1C54207E472,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,890
892,SEQ_36BCD7140ACA,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,891
893,SEQ_F30BC730CB3A,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,892
894,SEQ_072EFD92522D,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,893
895,SEQ_522286FE052B,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,894
899,SEQ_76CD4E66E2E9,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,898
900,SEQ_A8CDA182C944,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,899
901,SEQ_D67BA8EDFF25,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,900
902,SEQ_8D69A96861EB,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,True,belongs,,CyclicPepedia_CrossMapped | cyclotide,14.85,901
903,SEQ_71D9A29A3498,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,902
904,SEQ_8E82BDD655CB,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,903
905,SEQ_CC6465C43DF2,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,904
906,SEQ_184F72EB7FAB,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,905
907,SEQ_4ED1C01B37A1,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,906
908,SEQ_E506B7168579,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,907
909,SEQ_F06695D7D456,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,908
910,SEQ_10923F2BF273,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,909
911,SEQ_597385F01950,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,True,belongs,,CyclicPepedia_CrossMapped | cyclotide,14.85,910
912,SEQ_525CDDF6D415,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,911
913,SEQ_19B8BB664297,trusted_source_population_reinstated,SYNBIP_DeepConnect,True,belongs,,SYNBIP_DeepConnect | knottin,28.57,912
914,SEQ_36C421D56A25,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,913
915,SEQ_E86C90A78670,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,914
917,SEQ_24FE29A6CEED,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,916
918,SEQ_4F3D60AE9807,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,917
919,SEQ_F64FF58187AF,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,True,belongs,,CyclicPepedia_CrossMapped | cyclotide,14.85,918
920,SEQ_D90EE2238EA6,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,919
921,SEQ_A25CA8BD6E3A,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,920
922,SEQ_449717301639,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,921
923,SEQ_2F0C9F0704A4,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,922
924,SEQ_18A04B000434,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,923
926,SEQ_05CA21C1FE9B,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,925
927,SEQ_1FEEBD684FA8,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,926
928,SEQ_F026D64D367D,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,True,belongs,,KNOTTIN_NATIVE_PDB | knottin,15.2,927
929,SEQ_55167A87DA52,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,928
930,SEQ_7F33F9CC1FFD,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,True,belongs,,CyclicPepedia_CrossMapped | cyclotide,14.85,929
932,SEQ_ED9B929BA9B5,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,931
934,SEQ_6D79EB700082,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,933
935,SEQ_B8F6FA43BF0A,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,True,belongs,,CyclicPepedia_CrossMapped | cyclotide,14.85,934
945,SEQ_26BDCEC13616,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,944
947,SEQ_B4ACEE14068A,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,946
948,SEQ_2B6DC3C0E22D,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,947
949,SEQ_6F1FE86EDFD3,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,True,belongs,,CyclicPepedia_CrossMapped | cyclotide,14.85,948
950,SEQ_55E9D4DB465F,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,True,belongs,,CyclicPepedia_CrossMapped | cyclotide,14.85,949
951,SEQ_C406ED394C6E,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,950
954,SEQ_7436600B6022,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,953
964,SEQ_8BCAFB232D50,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,963
966,SEQ_365E2A5E280E,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,965
968,SEQ_8D4A5578EA75,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,967
969,SEQ_7EC96039252E,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,968
970,SEQ_0C036CB389BE,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,969
976,SEQ_8260D80B9396,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,975
